text1,text2,label
"Can I access a deployment in Slate using the ""oc port-forward"" command?
","For example, let's look at service that was created in the https://docs.olcf.ornl.gov/systems/nodeport.html#slate_services document. This document assumes that it was deployed to the my-project project.

If you run oc get services, you should see your service in the list.

$ oc get services
NAME                  TYPE        CLUSTER-IP       EXTERNAL-IP   PORT(S)     AGE
my-service            ClusterIP   172.25.170.246   <none>        8080/TCP    8s

Then, get some information about the service with oc describe service my-service.",4.320706470997476
"What is the difference between ""docker pull"" and ""docker pull latest""?
","Then you can push and pull from the integrated registry. In the following example we will pull busybox:latest from Docker Hub and push it to our namespace in the integrate registry.

$ docker pull busybox:latest
latest: Pulling from library/busybox
ee153a04d683: Pull complete
Digest: sha256:9f1003c480699be56815db0f8146ad2e22efea85129b5b5983d0e0fb52d9ab70
Status: Downloaded newer image for busybox:latest
docker.io/library/busybox:latest

$ docker tag busybox:latest registry.apps.marble.ccs.ornl.gov/stf002platform/busybox:latest",4.14778758837619
"What is the difference between ""docker pull"" and ""docker pull latest""?
","The -t flag names the container image and the -f flag indicates the file to use for building the image.

Run podman image ls to see the list of images. localhost/simple should be among them. Any container created without an explicit url to a container registry in its name will automatically have the localhost prefix.

$ podman image ls
REPOSITORY             TAG      IMAGE ID      CREATED      SIZE
localhost/simple       latest   e47dbfde3e99  3 hours ago  687 MB
quay.io/centos/centos  stream8  ad6f8b5e7f64  8 days ago   497 MB",4.097274842127093
"What is the difference between ""docker pull"" and ""docker pull latest""?
","Check if your image is created

$ podman image ls
REPOSITORY                         TAG      IMAGE ID      CREATED      SIZE
docker.io/subilabrahamornl/simple  latest   e47dbfde3e99  3 hours ago  687 MB
localhost/simple                   latest   e47dbfde3e99  3 hours ago  687 MB
quay.io/centos/centos              stream8  ad6f8b5e7f64  8 days ago   497 MB

Run podman login docker.io and enter your account's username and password so that Podman is logged in to the container registry before pushing.

Push the container image to the registry with podman push docker.io/<username>/simple.",4.057841959292071
"How do I create an account on IBM's quantum computing platform?
","After submitting the OLCF quantum account application and receiving approval, proceed to https://quantum-computing.ibm.com/ and click on ""Create an IBMid account"". Your IBM Quantum Hub account email will be the email associated with your OLCF account. If sign-in fails, contact help@olcf.ornl.gov. Once logged in, users will have access to the IBM Quantum Hub, IBM’s online platform for QPU access, forums for quantum computing discussion, etc. From the IBM Quantum Hub Dashboard, users can manage system reservations, view system (backend) statuses, and view the results of your past jobs. More",4.508721588017922
"How do I create an account on IBM's quantum computing platform?
","Users can access information about IBM Quantum's systems, view queue information, and submit jobs on their cloud dashboard at https://quantum-computing.ibm.com. The cloud dashboard allows access to IBM Quantum's graphical circuit builder, Quantum Composer, IBM's Quantum Lab, and associated program examples.  A Jupyterlab server is provisioned with IBM Quantum's Qiskit programming framework for job submission.",4.405787266741098
"How do I create an account on IBM's quantum computing platform?
","After submitting the OLCF quantum account application and receiving approval, you will receive an email from Quantinuum inviting you to create your quantum account. Once logged in, users will have access to Quantinuum's User Interface, https://um.qapi.quantinuum.com, their online platform for managing jobs and accessing the available quantum systems, including the System Model H1, via the cloud. From the UI, users can view system status and upcoming system availability, as well as monitor batch submissions and job history. Information on using the quantum resources via Jupyter notebooks is",4.402854537028054
"What are some ways to efficiently use Summit's resources?
",For Summit:,4.385149496959568
"What are some ways to efficiently use Summit's resources?
","In addition to this Summit User Guide, there are other sources of documentation, instruction, and tutorials that could be useful for Summit users.",4.333175501162407
"What are some ways to efficiently use Summit's resources?
",The following sections will provide more information regarding running jobs on Summit. Summit uses IBM Spectrum Load Sharing Facility (LSF) as the batch scheduling system.,4.220457221776824
"What is the relationship between arithmetic intensity and performance in Frontier?
","theoretical peak is determined by the hardware specifications and is not attainable in practice. attaiable peak is the performance as measured by in-situ microbenchmarks designed to best utilize the hardware. achieved performance is what the profiled application actually achieves.

The theoretical roofline can be constructed as:

FLOPS_{peak} = minimum(ArithmeticIntensity * BW_{HBM}, TheoreticalFLOPS)

On Frontier, the memory bandwidth for HBM is 1.6 TB/s, and the theoretical peak floating-point FLOPS/s when using vector registers is calculated by:",4.156131330453883
"What is the relationship between arithmetic intensity and performance in Frontier?
","Arithmetic intensity calculates the ratio of FLOPS to bytes moved between HBM and L2 cache. We calculated FLOPS above (FP64_FLOPS). We can calculate the number of bytes moved using the rocprof metrics TCC_EA_WRREQ_64B, TCC_EA_WRREQ_sum, TCC_EA_RDREQ_32B, and TCC_EA_RDREQ_sum. TCC refers to the L2 cache, and EA is the interface between L2 and HBM. WRREQ and RDREQ are write-requests and read-requests, respectively. Each of these requests is either 32 bytes or 64 bytes. So we calculate the number of bytes traveling over the EA interface as:

BytesMoved = BytesWritten + BytesRead

where",4.148481698816544
"What is the relationship between arithmetic intensity and performance in Frontier?
","Arithmetic intensity calculates the ratio of FLOPS to bytes moved between HBM and L2 cache. We calculated FLOPS above (FP64_FLOPS). We can calculate the number of bytes moved using the rocprof metrics TCC_EA_WRREQ_64B, TCC_EA_WRREQ_sum, TCC_EA_RDREQ_32B, and TCC_EA_RDREQ_sum. TCC refers to the L2 cache, and EA is the interface between L2 and HBM. WRREQ and RDREQ are write-requests and read-requests, respectively. Each of these requests is either 32 bytes or 64 bytes. So we calculate the number of bytes traveling over the EA interface as:

BytesMoved = BytesWritten + BytesRead

where",4.148481698816544
"How can I troubleshoot ParaView crashes when using the EGL version of the module via the command line?
","If problems persist and you do not need EGL, try using the OSMesa version of the module instead (e.g., paraview/5.9.1-osmesa instead of paraview/5.9.1-egl).

A command not found error occurs when trying to execute either PvBatch or PvPython after loading the default ParaView module on Andes. To fix this, you must load the equivalent ParaView module ending in ""pyapi"" instead (i.e., module load paraview/5.9.1-py3-pyapi instead of module load paraview/5.9.1-py3).",4.470863333714856
